route_id,nombre_punto_interes,lat,long,val_descripcion,cast_descripcion,eng_descripcion,images
13,Font de Tritó,-0.369529,39.47272,"Plaça de TetuánA l’antic convent gòtic de Santo Domingo se li va afegir, a la fi del segle XVI, una nova portada renaixentista a l’església, en la façana de l’actual Plaça de Tetuán. Sobre la portada hi ha un enorme timpà semicircular en el qual s’observa l’escut de l’Ordre dels Dominicos amb dos gossos dogos com a suport, animals emblemàtics de l’ordre. El papa Gregorio IX els va encomanar la persecució dels heretges, i, per la seua especial dedicació a aquesta tasca, prompte van rebre l’àlies de “Domini Canes” (gossos del Senyor). A l’interior del timpà, es troba dues lletres: D i F, que signifiquen “Dominicanus Fratres” (frares dominicans).","Plaza de Tetuán Al antiguo convento gótico de Santo Domingo se le añadió, a finales del siglo XVI, una nueva portada renacentista en la iglesia, en la fachada de la actual Plaza de Tetuán. Sobre la portada hay un enorme tímpano semicircular en el cual se observa el escudo de la Orden de los Dominicos con dos perros dogos como apoyo, animales emblemáticos de la orden. El papa Gregorio IX los encomendó la persecución de los herejes, y, por su especial dedicación a esta tarea, pronto recibieron el alias de “Dominio Canes” (perros del Señor). En el interior del tímpano, se encuentra dos letras: D y F, que significan “Dominicanus Fratres” (frailes dominicanos).","Plaza de Tetuán To the old Gothic convent of Santo Domingo, a new Renaissance doorway was added to the church at the end of the 16th century, on the façade of the current Plaza de Tetuán. On the cover there is an enormous semicircular tympanum in which the shield of the Dominican Order can be seen with two bulldog dogs as support, emblematic animals of the order. Pope Gregory IX entrusted them with the persecution of heretics, and, due to their special dedication to this task, they soon received the alias ""Dominio Canes"" (dogs of the Lord). Inside the eardrum, there are two letters: D and F, which mean ""Dominicanus Fratres"" (Dominican friars).",None
14,Palau de Tamarit,-0.3809459,39.471645,"Antiga fàbrica de vellut on va residir una de les dinasties més importants de mestres sederos i empresaris del S. XVIII, que exportaven seda a les colònies espanyoles. Aquesta família va arribar a emprar a més de 500 persones en els seus telers. Avui dia aquest edifici construït en el S. XVIII, l’únic que es conserva de la indústria de la seda valenciana, està rehabilitat com a espai social i cultural.","Antigua fábrica de terciopelo donde residió una de las dinastías más importantes de maestras sederos y empresarios del S. XVIII, que exportaban seda a las colonias españolas. Esta familia llegó a emplear además de 500 personas en sus telares. Hoy en día este edificio construido en el S. XVIII, el único que se conserva de la industria de la seda valenciana, está rehabilitado como espacio social y cultural.","Old velvet factory where one of the most important dynasties of silk masters and entrepreneurs of the 18th century lived, who exported silk to the Spanish colonies. This family came to employ more than 500 people in their looms. Today this building built in the 18th century, the only one that remains from the Valencian silk industry, has been rehabilitated as a social and cultural space.",None
14,Col·legi de l’Art Major de la Seda,-0.3809244,39.470818,"Edifici d’estil barroc que va albergar a la institució que regulava l’ofici i producció de teixits a València i que avui dia custodia l’arxiu gremial més antic i ampli d’Europa. Ací es troba el Museu de la Seda, amb diverses sales d’exposició que mostren una exquisida col·lecció de teles de seda i telers del S. XVIII, així com altres utensilis i mostres de treballs, vestits de valenciana, etc.","Edificio de estilo barroco que albergó a la institución que regulaba el oficio y producción de tejidos en València y que hoy en día custodia el archivo gremial más antiguo y amplio de Europa. Aquí se encuentra el Museo de la Seda, con varias salas de exposición que muestran una exquisita colección de teles de seda y telares del S. XVIII, así como otros utensilios y muestras de trabajos, vestidos de valenciana, etc. ","Baroque-style building that housed the institution that regulated the trade and production of fabrics in Valencia and which today houses the oldest and largest guild archive in Europe. The Silk Museum is located here, with several exhibition rooms that show an exquisite collection of silk fabrics and looms from the 18th century, as well as other utensils and work samples, Valencian dresses, etc. <img src=""https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/h23t8r8qnk6sjcinqde3vfcssc/1657904400000/fvg0_v5bgk0pz7uphcgoppdqpuphkrkh/*/6afzc1vbad3ejouxc2fnh_ukshyfarbjy3tx2cwtibvuz4qq48smalryehrm9cj9hy6voi60phreudoxctzbkixtcxs-ofbv-rwcrjylyblulyx1vwyoflxh7gpeaerznc21z-lcuzauxesgsn9z0p_y3alsnigkeqtvsyq-d2nzzqyy6pvsh2c-r3ne2intppmmlml8j?session=0&fife ""height=""","['https://doc-0c-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/nv61p78ao4o5sop2a8642bhlq0/1657904400000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vb6orzWko-3M1KQfyYuxdmhAoTv5p5cAwVkWXo-Woe2UeIiQCKdhBSM42P8q9i5u3otu36DoQqA1JGY7IsmJ6Cj6k_UEKrBjIopL-waQ4lHUrYQKrLJ6I1blm5c87cGMbRCLrwazRUE0cUIWTZFcPAyNMX4Q4bzhMxMlEyJpcntqNlGgUBR-HwXqxNKUwWxoWR4?session=0&fife', 'https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/h23t8r8qnk6sjcinqde3vfcssc/1657904400000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vbAd3EJOUXC2FnH_ukShyFArbJy3tX2cwTIBvUZ4Qq48sMalrYEHrM9cj9Hy6VOI60phreUDoxCtzBKiXTcXs-ofbv-RwCRjylYblULYx1VWYOFLXH7gPEAERZNC21Z-lcUzauxESgsn9Z0p_Y3ALsNIGKEQtvsYQ-D2NzZQyy6pvSH2c-R3ne2InTPpmMlmL8J?session=0&fife']"
14,Centre d’Artesania de la Comunitat Valenciana,-0.3806562,39.470177,"Entitat pública destinada a la difusió de l’artesania autòctona. Per a entendre la Ruta de la Seda cal conèixer també la influència que ha tingut l’artesania en el nostre territori.En aquesta mateixa zona trobem alguna tenda d’indumentària tradicional valenciana, de les moltes que hi ha a València dedicades a la fabricació de vestits de fallera, zaragüell, torrentí i altres complements fallers. Una visita a algun d’aquests comerços pot servir per a enriquir la nostra visió del fenomen de la seda a València, l’herència de la qual segueix viva gràcies a les festes majors de la nostra ciutat. Tots els anys, amb l’arribada de les Falles, una preciosa exhibició de teles de seda valencianes inunda els carrers de València.","Entidad pública destinada a la difusión de la artesanía autóctona. Para entender la Ruta de la Seda hay que conocer también la influencia que ha tenido la artesanía en nuestro territorio. En esta misma zona encontramos alguna tienda de indumentaria tradicional valenciana, de las muchas que hay en València dedicadas a la fabricación de trajes de fallera, zaragüell, torrentí y otros complementos falleros. Una visita a alguno de estos comercios puede servir para enriquecer nuestra visión del fenómeno de la seda en València, la herencia de la cual sigue viva gracias a las fiestas mayores de nuestra ciudad. Todos los años, con la llegada de las Fallas, una preciosa exhibición de teles de seda valencianas inunda las calles de València.","Public entity dedicated to the dissemination of native crafts. To understand the Silk Road, we must also know the influence that craftsmanship has had in our territory. In this same area we find a traditional Valencian clothing store, one of the many in Valencia dedicated to the manufacture of Fallera, Zaragüell, Torrentí and other Fallas accessories. A visit to one of these shops can serve to enrich our vision of the phenomenon of silk in Valencia, the heritage of which is still alive thanks to the festivals of our city. Every year, with the arrival of the Fallas, a beautiful exhibition of Valencian silk TVs floods the streets of Valencia.",None
14,Llotja de la Seda,-0.3785502,39.474297,,,,"['https://doc-08-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/l7i3t73uuj5ietfakkf1i4vp80/1657904400000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vaV_mbQ6xFhsbmQ6nHED2gtR_UCVPZerICu4svX1cod0jXdeqy46b9qHBy54bwErY3-c3dXJeonaEYep3H9O-bPfLmgkWUEXVgY3UyAfY6ojUBKFQQihHTttE2TmYsA_Hs3fjzuYbcX5bcnHrKZl8VBQPYJdlCxKxF0v0NXnSv5jQ-pJQCi4I2SuOCwIVMoKB82?session=0&fife', 'https://doc-0o-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/k250u0l8hnscn6dc99nhphs1ug/1657904400000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vaXsyfZCw-6VGPobXAF8er7Dh9vMvC_mLwRGLmoSliynXftGV3PHpyNhgaZuuL7sjFQM7guw0wKAv8Zxo_zIG4MQx-96a2OFeCc5zACGQbX3CA_Yy9gmJ8UkVjlNHgp_p3fDF5hZaVOjOcswSeUI2Y2DxdYwjEjQ3I9O_vk7XBqhU6c60MmdSy-3j_oRjsKQUIU?session=0&fife', 'https://doc-10-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/ckhcmq76i753v9n7pmp298alf4/1657904400000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vYOVni6WrRqYAAPMDCvYy-66sT0oP4yCjGVHkQlsgp7PwE9KS1jcCEci0SCFZgCLszZUEea_j015Zr70tY9K2SQpkJ5ttDHTRPxXDBOS3gBHgP2FW57sag7VCZ2Ccm0qpILdcPxQ8sEHK2W9W5EKKyXuS6f9aBhbwCp7KOyw5kkk4SdqUlH15Y7nNxCiguzIxkV?session=0&fife', 'https://doc-00-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/3qc8u75j0h92l6is3127lcdklo/1657904400000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vap8A0aw3Dv4Pp4swS3bKlheisjdC4WvWDEtxyS8YFyq6kzgwixgVw3SRXgkAWYGaz-DBrwrlXkcvZDIDSLJclwSvn5Hki-NYf5KgVJO5IT9nxDBodPrC_Y9ykizd31UUWBSzYwNQ99aB7diUmlBl3pc2su_6k42s1nyayb-Iwd1Vfvrth_uss1OLDhgFWBZ5zH?session=0&fife']"
14,Museu Nacional de Cerámica González Martí,-0.3746128,39.47261,"Un altre lloc digne de visitar i que compta amb una selecció de tèxtils i peces de ceràmica que corresponen a la Ruta de la Seda és el Museu Nacional de Ceràmica González Martí que se situa en el Palau del Marquès de Dosaigües, joia de l’arquitectura barroca.","Otro lugar digno de visitar y que cuenta con una selección de textiles y piezas de cerámica que corresponden a la Ruta de la Seda es el Museo Nacional de Cerámica González Martí que se sitúa en el Palacio del Marqués de Dos Aguas, joya de la arquitectura barroca.","Another place worth visiting and which has a selection of textiles and ceramic pieces that correspond to the Silk Road is the González Martí National Museum of Ceramics, which is located in the Palacio del Marqués de Dos Aguas, a jewel of architecture baroque.",['https://doc-0k-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/penfpl58f3o0bf6o5tqe8h4324/1657904400000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vbeIB8Q1FjFqRA3M_su4rdX0__-fK6X26JDgB4rKfURcZjemClOL7qvq8T8DADkYh72E1I33g448_OZ1bL2orBMsuYepmd_7fHKxtc0VEejvJ1DonO16SbXQ3PwwKuP5V-1e7AQ0pDGGMCPlyUDfCqS9rBueEx_fSzqBK9NqjL7_KFqD_1MFyaGrCHe1aorTTwX?session=0&fife']
14,Palau de Malferit,-0.3780993,39.47669,"Si ens internem pel Barri del Carmen, donant un xicotet passeig pel Carrer Danses fins a desembocar en el Carrer de Cavallers, podem visitar el Palau de Malferit i dins d’est el Museu L’Íber de Soldaditos de Plom, que inclou una sala completa dedicada a la Ruta de la Seda.","Si nos internamos por el Barrio de Carmen, dando un pequeño paseo por la Calle Danzas hasta desembocar en la Calle de Caballeros, podemos visitar el Palacio de Malherido y dentro de este el Museo El Íber de Soldaditos de Plomo, que incluye una sala completa dedicada en la Ruta de la Seda.","If we go into the Barrio de Carmen, taking a short walk along Calle Danzas until we reach Calle de Caballeros, we can visit the Palacio de Malherido and within it the Museo El Íber de Soldaditos de Plomo, which includes a complete room dedicated on the Silk Road.",None
15,Façana de l'Església dels Santos Juanes,-0.3789143,39.474373,"Està rematada per un penell amb un àguila que subjecta del seu bec un tinter i una ploma. Es tracta del cèlebre pardal de Sant Joan, motiu d’acudits, llegendes i acudits que han poblat l’imaginari col·lectiu de tots els valencians.En la façana de l’església, podem veure els atributs zoològics de cadascun dels sants titulars de l’església, el be, símbol de Sant Joan Baptista i l’àguila de Sant Joan Evangelista. En el centre de la rematada, just sota el rellotge, tenim l’al·legoria del Be místic, o Agnus Dei. En la iconografia cristiana el Be Místic és el símbol de Crist, sacrificat per la redempció dels homes i rememora la tradició jueva del sacrifici del be per la Pasqua.Sant Joan Evangelista està representat pel seu emblema iconogràfic, l’àguila, que en heràldica significa força, poder i respecte. Sembla que un àguila li acompanyava mentre escrivia l’evangeli en l’illa de Patmos, com podem veure il·lustrat en el medalló de la porta actual d’entrada.Aquesta iconografia es repeteix en tot l’edifici.","Está rematada por una veleta con un águila que sujeta de su pico un tintero y una pluma. Se trata del célebre gorrión de San Juan, motivo de chistes, leyendas y chistes que han poblado el imaginario colectivo de todos los valencianos. En la fachada de la iglesia, podemos ver los atributos zoológicos de cada uno de los santos titulares de la iglesia, el cordero, símbolo de San Juan Baptista y el águila de San Juan Evangelista. En el centro del remate, justo bajo el reloj, tenemos la alegoría del Cordero místico, o Agnus dei. En la iconografía cristiana el Cordero Místico es el símbolo de Cristo, sacrificado por la redención de los hombres y rememora la tradición judía del sacrificio del cordero por la Pascua. Sant Joan Evangelista está representado por su emblema iconográfico, el águila, que en heráldica significa bastante, poder y respeto. Parece que uno águila le acompañaba mientras escribía el evangelio en la isla de Patmos, como podemos ver ilustrado en el medallón de la puerta actual de entrada. Esta iconografía se repite en todo el edificio.","It is topped by a weathervane with an eagle holding an inkwell and a quill in its beak. It is the famous sparrow of San Juan, the reason for jokes, legends and jokes that have populated the collective imagination of all Valencians. On the façade of the church, we can see the zoological attributes of each of the titular saints of the church, the lamb, symbol of Saint John the Baptist, and the eagle of Saint John the Evangelist. In the center of the auction, just below the clock, we have the allegoryof the mystic Lamb, or Agnus dei. In Christian iconography, the Mystic Lamb is the symbol of Christ, sacrificed for the redemption of men and recalls the Jewish tradition of the sacrifice of the lamb for Easter. Sant Joan Evangelista is represented by his iconographic emblem, the eagle, which in heraldry means enough, power and respect. It seems that an eagle accompanied him while he wrote the gospel on the island of Patmos, as we can see illustrated in the medallion of the current entrance door. This iconography is repeated throughout the building.",None
15,Mercat Central i Llotgeta,-0.3781204,39.473347,,,,"['https://doc-14-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/gh9fe90115iuuamrv5fsked3sc/1657904400000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vaqpexgx57y6NcZH3mn_S3EEJ39yUuFyWWfDbYaYDI7B3wmvhxfXQyKW4OT05iTOXJLy_aSWKcRXPQPUFLGOo--ucWQXBhOVZhuKR_JfoOz-VDd06fqT04dXD8Yw0EJJcxuSTFxqn2n64JYZszhocwThcH_IOLDqCJIBsjydkI2AF_pAQKNAYjUPJzMcN2-bh8d?session=0&fife', 'https://doc-0s-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/v0fqira13v922tst8ejg5v2tqs/1657904400000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vY0Mp7tHVEG_LsYibNJkeVEFfxroJBFd_jvsgfovXofZMQp-H_tYeC-Sr8mYmOwCjVVodkGbI_5R-v8IaI4pV2a60I9JcO-T9ltKwk_JZgFLJnqmjpqUphLZMnb24Or2azJVrgNvQQsv2KIJCuajwbM1kd1PTnHmLJfrU7HkNaku13q0ZGygARNjZUnoGPrPc8P?session=0&fife', 'https://doc-00-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/482tfcnr3pubmafih120o1tuac/1657904400000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vaspj5z8_qLdCbGV8dYgJiuMIxmQcj3ctac5UnnPci4xWljuO4pF3CCh3DbMpuXCFUX-qV40dSHvMJenfWhGJ7Lisw_1bNhDix2ZwhUtD-aljqOzOnXE9LdSyF5FWtlCWAI8SmcrksyaSLBUggCz0-QPnFumpXzjlX6JOdZnIeCYEIVDfQdwluIarC0rxTdvQ89?session=0&fife']"
15,La Llotja dels Mercaders de la Seda,-0.3785629,39.474262,"Edifique gòtic del segle XV construït per Pere Compte. És l’exemplar de gòtic civil més important d’Europa. La rica iconografia, plena de simbolisme religiós, màgic i esotèric, està plena d’animals amb una clara influència dels bestiaris medievals. Els animals que es representen són al·legories de vicis, pecats i també virtuts i alguns d’aquests animals també tenen relació amb l’ocultisme, la bruixeria i uns altres de significat confús.També és abundant la representació de plantes. Per a la interpretació hem utilitzat els treballs de Salvador Aldana, reconegut especialista en la iconografia de la Llotja.En la porta de l’Oest, que és la que està enfront del Mercat Central, es mostra un variat conjunt d’animals que, segons la simbologia Medieval i Renaixentista tindran divers significat. Entre ells destaca els gossos que, a més de fidelitat, també tenen una altra interpretació, com és l’enveja i la luxúria. El lleó és símbol de la resurrecció i de la força. El porc, és un animal inmund que representa el pecat. En les portes apareixen a cada costat dels brancals dos grups de cinc ànecs, que semblen estar associats a la gran mare i el descens als inferns. La serp representa la mort. L’àguila, representa la resurrecció, la força i el poder. El caragol representa la mandra i la tortuga a la sàvia lentitud i reflexió.En la porta de l’Est, trobem quatre pitxers amb plantes entremesclades: el llorer, que significa la virtut; l’heura i el palmell, la glòria; i la murta, que és el símbol de Venus. Entre una variada mostra de vegetació, en les sanefes que adornen la façana, apunten diversos animals i homes.A l’interior, la porta que dóna accés al jardí, se li coneix com la porta dels vicis o dels pecats i hi ha una representació d’abundants animals com a símbols de les febleses humanes. L’ocell és símbol de la luxúria, el gos és un animal luxuriós i indigne, la llebre també és símbol de la luxúria, el mico és símbol de la luxúria i la serp és una caracterització del mal.En la porta que dóna accés a la torre, trobem una inquietant escena d’una dona alletant a una harpia i damunt d’ella hi ha dues òbiles que representen la mort i també la saviesa.En la capella, en els capitells de les columnes adossades a la paret, estan els animals que representen als evangelistes, el bou per Sant Lucas, l’àguila de Sant Joan i el Lleó de Sant Marcos.En la porta que dóna accés al Consolat del Mar, trobem una curiosa representació d’una granota flautista i, sota l’escut, entre un abundant fullatge, apunta un fardatxo d’una preciosa factura. Sembla ser que aquesta iconografia va ser afegida en èpoques posteriors a la construcció de l’edifici.En el jardí veiem unes interessants mènsules amb dracs, un home lluitant amb lleó que representa a Sansón de l’Antic Testament, animals reals i fantàstics i homes a cavall.Un altre capitule a part mereixen les gàrgoles. Destaquen en el jardí un home amb casc espentant a un enorme caragol, una dona que té en els seus braços un mico i un home que ix de la boca d’un gran peix, que sembla una al·lusió a la llegenda de “Jonás i la balena”. En les façanes, podem veure en les gàrgoles de la porta Sud, un àguila que subjecta entre les seues potes un ratpenat. En la façana de plaça del Mercat, veiem un home obrint les gargamelles d’un lleó.Us convidem a completar aquest animalari gòtic cercant més animals per a conèixer millor aquest Museu de Ciències Naturals en pedra que ens van llegar els mestres picapedrers en la millor mostra d’art gòtic civil.","Edifico gótico del siglo XV construido por Pere Compte. Es el ejemplar de gótico civil más importante de Europa. La rica iconografía, llena de simbolismo religioso, mágico y esotérico, está llena de animales con una clara influencia de los bestiarios medievales. Los animales que se representan son alegorías de vicios, pecados y también virtudes y algunos de estos animales también tienen relación con el ocultismo, la brujería y otros de significado confuso. También es abundante la representación de plantas. Para la interpretación hemos utilizado los trabajos de Salvador Aldana, reconocido especialista en la iconografía de la Llotja. En la puerta del Oeste, que es la que está frente al Mercado Central, se muestra un variado conjunto de animales que, según la simbología Medieval y Renacentista tendrán diverso significado. Entre ellos destaca los perros que, además de fidelidad, también tienen otra interpretación, como es la envidia y la lujuria. El león es símbolo de la resurrección y de la fuerza. El cerdo, es un animal inmundo que representa el pecado. En las puertas aparecen a cada lado de las jambas dos grupos de cinco patos, que parecen estar asociados a la gran madre y el descenso a los infiernos. La serpiente representa la muerte. El águila, representa la resurrección, la fuerza y el poder. El caracol representa la pereza y la tortuga a la sabia lentitud y reflexión. En la puerta del Este, encontramos cuatro jarras con plantas entremezcladas: el laurel, que significa la virtud; la hiedra y la palma, la gloria; y el arrayán, que es el símbolo de Venus. Entre una variada muestra de vegetación, en las cenefas que adornan la fachada, apuntan varios animales y hombres. En el interior, la puerta que da acceso al jardín, se le conoce como la puerta de los vicios o de los pecados y hay una representación de abundantes animales como símbolos de las debilidades humanas. El pájaro es símbolo de la lujuria, el perro es un animal luxuriós e indigno, la liebre también es símbolo de la lujuria, el mono es símbolo de la lujuria y la serpiente es una caracterización del mal. En la puerta que da acceso en la torre, encontramos una inquietante escena de una mujer amamantando a una arpía y encima de ella hay dos lechuzas que representan la muerte y también la sabiduría. En la capilla, en los capiteles de las columnas adosadas a la pared, están los animales que representan a los evangelistas, el buey por San Lucas, el águila de San Juan y el León de San Marcos. En la puerta que da acceso al Consulado de Mar, encontramos una curiosa representación de una rana flautista y, bajo el escudo, entre un abundante follaje, apunta un lagarto de una preciosa factura. Parece ser que esta iconografía fue añadida en épocas posteriores a la construcción del edificio.En el jardín vemos unas interesantes ménsulas con dragones, un hombre luchando con león que representa a Sansón del Antiguo Testamento, animales reales y fantásticos y hombres a caballo. Otro capitulo aparte merecen las gárgolas. Destacan en el jardín un hombre con casco empujando a un enorme caracol, una mujer que tiene en sus brazos un mono y un hombre que sale de la boca de un gran pez, que parece una alusión a la leyenda de “Jonás y la ballena”. En las fachadas, podemos ver en las gárgolas de la puerta Sur, un águila que sujeta entre sus patas un murciélago. En la fachada de plaza del Mercado, vemos un hombre abriendo las fauces de un león. Os invitamos a completar este animalario gótico buscando más animales para conocer mejor este Museo de Ciencias Naturales en piedra que nos legaron los maestros picapedreros en la mejor muestra de arte gótico civil. ","15th century Gothic building built by Pere Compte. It is the most important example of civil Gothic in Europe. The rich iconography, full of religious, magical and esoteric symbolism, is full of animals with a clear influence from medieval bestiaries. The animals that are represented are allegories of vices, sins and also virtues and some of these animals are also related to the occult, witchcraft and others of confused meaning. The representation of plants is also abundant. For the interpretation we have used the works of Salvador Aldana, renowned specialist in the iconography of the Llotja. At the West gate, which is the one in front of the Central Market, there is a varied set of animals that, according to Medieval and Renaissance symbols, will have different meanings. Among them, the dogs stand out, which, in addition to fidelity, also have another interpretation, such as envy and lust. The lion is a symbol of resurrection and strength. The pig is an unclean animaleitherwhich represents sin. Two groups of five ducks appear on the doors on each side of the jambs, which seem to be associated with the great mother and the descent into hell. The snake represents death. The eagle represents resurrection, strength and power. The snail represents laziness and the turtle the wise slowness and reflection. In the door of the East, we find four jars with intermingled plants: the laurel, which means virtue; the ivy and the palm, the glory; and the bayberry, which is the symbol of Venus. Among a varied sample of vegetation, in the borders that adorn the facade, several animals and men point out. Inside, the door that gives access to the garden is known as the door of vices or sins and there is a representation of abundant animals as symbols of human weaknesses. The bird is a symbol of lust, the dog is a luxurious and unworthy animal, the hare is also a symbol of lust, the monkey is a symbol of lust and the snake is a characterization of evil. In the door that gives access to the tower, we find a disturbing scene of a woman nursing a harpy and above her there are two owls that represent death and also wisdom. In the chapel, on the capitals of the columns attached to the wall, are the animals that represent the evangelists, the ox for Saint Luke, the eagle for Saint John and the Lion for Saint Mark. In the door that gives access to the Consulate of the Sea, we find a curious representation of a piped frog and, under the shield, among abundant foliage, a beautifully made lizard points out. It seems that this iconography was added in times after the construction of the building. In the garden we see some interesting corbels with dragons, a man fighting a lion that represents Samson from the Old Testament, real and fantastic animals and men on horseback. Another separate chapter deserves the gargoyles. Stand out in the garden a man with a helmet pushing a huge snail, a woman who has a monkey in her arms and a man who comes out of the mouth of a large fish, which seems to be an allusion to the legend of ""Jonah and the whale"" . On the facades, we can see in the gargoyles of the South door, an eagle holding a bat between its legs. On the Market Square façade, we see a man opening the jaws of a lion. We invite you to complete this animalari In the garden we see some interesting corbels with dragons, a man fighting a lion representing Samson from the Old Testament, real and fantastic animals and men on horseback. Another separate chapter deserves the gargoyles. Stand out in the garden a man with a helmet pushing a huge snail, a woman who has a monkey in her arms and a man who comes out of the mouth of a large fish, which seems to be an allusion to the legend of ""Jonah and the whale"" . On the facades, we can see in the gargoyles of the South door, an eagle holding a bat between its legs. On the Market Square façade, we see a man opening the jaws of a lion. We invite you to complete this animalari In the garden we see some interesting corbels with dragons, a man fighting a lion representing Samson from the Old Testament, real and fantastic animals and men on horseback. Another separate chapter deserves the gargoyles. Stand out in the garden a man with a helmet pushing a huge snail, a woman who has a monkey in her arms and a man who comes out of the mouth of a large fish, which seems to be an allusion to the legend of ""Jonah and the whale"" . On the facades, we can see in the gargoyles of the South door, an eagle holding a bat between its legs. On the Market Square façade, we see a man opening the jaws of a lion. We invite you to complete this animalari Another separate chapter deserves the gargoyles. Stand out in the garden a man with a helmet pushing a huge snail, a woman who has a monkey in her arms and a man who comes out of the mouth of a large fish, which seems to be an allusion to the legend of ""Jonah and the whale"" . On the facades, we can see in the gargoyles of the South door, an eagle holding a bat between its legs. On the Market Square façade, we see a man opening the jaws of a lion. We invite you to complete this animalari Another separate chapter deserves the gargoyles. Stand out in the garden a man with a helmet pushing a huge snail, a woman who has a monkey in her arms and a man who comes out of the mouth of a large fish, which seems to be an allusion to the legend of ""Jonah and the whale"" . On the facades, we can see in the gargoyles of the South door, an eagle holding a bat between its legs. On the Market Square façade, we see a man opening the jaws of a lion. We invite you to complete this animalari an eagle holding a bat between its legs. On the Market Square façade, we see a man opening the jaws of a lion. We invite you to complete this animalari an eagle holding a bat between its legs. On the Market Square façade, we see a man opening the jaws of a lion. We invite you to complete this animalarieitherlooking for more animals to learn more about this Museum of Natural Sciences in stone bequeathed to us by master stonemasons in the best example of civil Gothic art. ","['https://doc-0g-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/lvlq9kn4plqojp9p8noki17f6c/1657904400000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vafEUdKGRGPC2qUyi3CXJFudvg1WuyJlvhUpmbP67TvvmxN0qUKBsL8wldmwwSle0rC0zK4XUIN64sLY7ZaQpCEYbuGYhsO-TTR0A9Lgqb1u-jnv5zb_vZwADc5HL8OPLw3SPnJcSxSzYSnA9xlXkpyU_3pZP6VI7PCQY8FYtfhKyH5w7132L5LFk13sCmUhufJ?session=0&fife', 'https://doc-10-7k-mymaps.googleusercontent.com/untrusted/hostedimage/ou6c6r4ot251igcmt16atv0meo/nolo3e1ul7h9nqrubfu3l6aqc4/1657904400000/fVG0_v5bgk0pZ7uPHCGOPpdQPUPHkrKH/*/6AFzc1vZP0aghiKRbC16gMw6zxF_bNSx1Yxa0wg4ECJkzl7cxV_d2eCW2qcY_cXei-1Y2nF7wgOn2CJcK8QIwxWdDPZXPqGJ5_m5MPBCuipJIHAeWq0TCxRACb0yDYtZZV8I2GbxfmwekQkGD0gmtlyXSeXVvGoPiVeEWWvw8Mn_pocCU1mRvwEIz3FesGFRv2f6ULt5w?session=0&fife']"
